tmID,year,points_prev1,oRebounds_prev1,dRebounds_prev1,rebounds_prev1,assists_prev1,steals_prev1,blocks_prev1,turnovers_prev1,PF_prev1,fgAttempted_prev1,fgMade_prev1,ftAttempted_prev1,ftMade_prev1,threeAttempted_prev1,threeMade_prev1,PER,confID,playoff,won_prev1,EFF
15,4,85.42166638499239,12.20888964002028,25.026195707284096,37.23508534730438,16.630049011323305,8.923440932905187,5.070136893696129,15.9810714889302,24.01216832854487,73.0910934595234,31.55653202636471,25.6751732296772,19.34764238634443,9.572418455298292,2.9609599459185394,16.91560937835542,1,1,14.0,89.4372148047997
15,5,80.21267168808153,12.051395657953035,24.953478068232165,37.0048737261852,19.707576428887904,10.456357997341604,4.217988480283562,15.560478511298182,22.15330084182543,73.01727957465663,29.95126273814798,22.11785556047851,15.028799291094373,16.694727514399645,5.281346920691183,16.76450186646478,1,1,19.0,85.88391670358884
15,6,74.92579505300354,14.20494699646643,23.830388692579504,38.03533568904594,18.190812720848058,11.109540636042404,4.240282685512367,17.215547703180214,22.85512367491166,63.2226148409894,27.646643109540637,22.04946996466431,15.477031802120141,11.53356890459364,4.15547703180212,14.373336008247799,1,1,18.0,87.13780918727915
15,7,86.29452418926104,13.014354066985646,25.688463583200427,38.70281765018608,18.58585858585859,10.845295055821373,3.8702817650186074,16.544391281233388,21.690590111642745,73.23763955342903,31.51515151515152,26.368952684742162,18.33067517278044,13.354598617756514,4.933545986177566,21.58535556290329,1,1,25.0,91.99362041467305
15,8,81.99970934457201,13.742188635372765,29.01903793053335,42.761226565906114,18.241534660659788,11.16116843482052,2.825170760063944,16.49760209271908,22.2177009155646,72.51271617497457,29.158552535968607,25.77532335416364,18.171777357942158,16.113936927772126,5.510826914692632,18.040312842567015,1,1,21.0,89.53349803807586
15,9,85.72394366197183,16.04507042253521,26.050704225352113,42.095774647887325,17.487323943661973,10.63661971830986,3.2450704225352114,17.08169014084507,19.695774647887323,75.80845070422535,30.33239436619718,24.653521126760563,19.6056338028169,15.729577464788733,5.453521126760563,14.700701997632718,1,1,19.0,91.58309859154927
15,10,94.97053045186641,13.084479371316307,25.18664047151277,38.27111984282908,15.992141453831042,11.827111984282908,2.7897838899803538,18.07465618860511,23.457760314341847,77.32809430255404,32.73084479371317,28.25147347740668,21.925343811394892,18.113948919449903,7.583497053045187,16.175952080529818,1,0,18.0,94.85265225933202
16,4,88.71595330739301,11.167315175097277,23.190661478599225,34.357976653696504,18.8715953307393,7.859922178988327,7.042801556420234,19.143968871595334,22.256809338521403,74.12451361867704,31.78988326848249,28.365758754863815,21.945525291828794,9.805447470817121,3.190661478599222,16.421172163074843,1,0,0.0,88.94941634241246
16,5,87.78288100208768,13.561586638830898,27.757828810020875,41.31941544885177,17.83716075156576,7.749478079331942,5.311064718162839,18.471816283924845,22.21294363256785,77.36116910229646,31.665970772442588,30.563674321503132,22.647181628392484,7.849686847599165,1.803757828810021,18.44500793685681,1,0,12.0,87.91649269311063
16,6,78.16901408450704,8.23943661971831,20.91549295774648,29.15492957746479,15.316901408450706,7.764084507042254,1.637323943661972,15.950704225352114,21.232394366197184,66.54929577464789,28.257042253521128,21.971830985915496,17.482394366197184,11.619718309859156,4.172535211267606,13.485915572039518,1,0,9.0,73.3098591549296
16,7,66.60287081339713,6.054806437581557,18.94736842105263,25.002174858634188,19.83471074380165,6.159199652022618,1.7746846454980425,17.32927359721618,19.417137886037406,55.17181383210091,23.279686820356677,18.8951718138321,15.345802522836015,13.571117877337972,4.69769464984776,12.461400399788827,1,0,7.0,66.60287081339715
16,8,81.82327666728938,11.074164020175603,28.963198206613118,40.03736222678872,20.17560246590697,8.384083691388007,4.124789837474314,16.140481972725574,21.655146646740146,74.78423314029517,30.577246403885674,20.265271810199888,16.185316644872035,13.27106295535214,4.4834672146459935,13.747892152907394,1,1,13.0,90.11769101438446
16,9,83.6096537250787,9.368310598111227,24.42812172088143,33.79643231899266,22.262329485834208,9.116474291710388,4.784889821615949,17.326337880377753,20.902413431269675,71.5215110178384,31.177334732423926,18.837355718782792,15.462749213011543,15.563483735571879,5.792235047219307,10.779864170131267,1,1,20.0,92.52465897166842
16,10,95.04224339385225,8.067589430163581,30.63095452094194,38.69854395110552,22.34765414344778,9.361855114147044,4.78878303073881,17.343160165378393,19.84540715441309,76.92252381808377,34.1686140571634,25.108754269279167,20.57882437533705,18.464857091497397,6.126190904188388,14.85609909095519,1,1,24.0,105.61207981305051
17,2,64.34303697875688,8.874901652242329,20.67663257277734,29.551534225019672,15.531077891424076,9.67741935483871,3.776553894571204,19.35483870967742,25.963808025177027,59.5279307631786,23.273013375295044,21.05428796223446,13.312352478363493,14.067663257277735,4.484657749803305,13.524340334056946,1,0,6.0,59.5279307631786
17,3,68.9894772006013,10.10188742274929,21.807249039585766,31.909136462335056,17.11708702188074,9.741105729079672,4.32938032403541,14.872223150158677,21.286119926507432,64.70018373141806,24.773676298647068,21.72707532988141,14.992483714715215,14.832136295306496,4.449640888591949,13.600395148331732,1,1,10.0,70.55286453983629
17,4,86.46451401409605,11.99803310932634,24.664809047697098,36.66284215702344,17.033273233896082,9.677102114407473,5.467956072774955,16.128503524012455,21.085068021635795,74.62383215866251,32.09965579413211,20.967054581216193,16.56121947221767,15.695787575807245,5.703982953614162,14.968069151621856,1,0,17.0,92.24717259465663
17,5,97.27765380937201,13.50334714695569,29.56965253426841,43.072999681224104,20.04462862607587,7.880140261396239,5.39368823716927,17.175645521198597,23.066624163213262,82.62671342046542,35.728402932738284,25.32355753905005,19.547338221230476,19.05004781638508,6.273509722664967,18.599234364378027,1,1,18.0,103.81893528849221
17,6,88.715953307393,10.843060959792476,24.59143968871595,35.434500648508426,18.261997405966277,8.249027237354085,5.862516212710765,15.719844357976653,19.714656290531774,72.06225680933852,32.16601815823606,21.99740596627756,17.01686121919585,18.728923476005185,7.367055771725032,12.118896486308698,1,1,20.0,95.92736705577171
17,7,88.57625556750115,11.721701735524496,27.64552296114268,39.36722469666718,16.69789586853018,6.561204116111196,4.902472738442635,16.80847796037475,21.674090001535863,71.10428505605897,31.958224543080938,23.812010443864228,18.909537705421595,16.255567501151898,5.750268775917678,17.140679456000914,1,1,20.0,95.24804177545691
17,8,96.15533980582525,12.0,28.310679611650485,40.310679611650485,19.961165048543688,7.844660194174757,4.737864077669903,19.533980582524272,23.145631067961165,79.68932038834951,34.99029126213592,25.281553398058254,19.766990291262136,18.796116504854368,6.407766990291262,17.81517688074879,1,1,18.0,99.26213592233009
17,9,89.08539846674987,12.023533606703513,28.411481547512928,40.43501515421644,18.741308611160637,8.472098413264398,5.605277233018364,17.029773578177927,20.196113389195936,71.9700481369228,32.26243537172402,24.474950971652703,19.083615617757175,15.703333927616331,5.476912105544661,14.872705690692293,1,1,17.0,100.21037618113749
17,10,81.7328990228013,8.677524429967427,24.0,32.67752442996743,24.0,8.912052117263844,4.612377850162867,17.58957654723127,21.537459283387623,70.78827361563518,28.964169381107492,22.319218241042346,17.667752442996743,19.074918566775246,6.136807817589577,11.829857017716801,1,1,22.0,87.86970684039086
18,2,87.51994893073731,13.137567826364506,28.76476220874561,41.90233003511012,18.767954037663582,8.158314714331311,5.745292052345994,19.4573890839451,25.930418129588254,70.28407277369932,31.752314075965526,28.30513884455793,21.525694222789657,7.353973827002872,2.4896265560165975,17.925861194819266,1,1,18.0,97.32524736674114
18,3,80.31295843520782,10.91442542787286,28.87041564792176,39.784841075794624,18.34718826405868,6.767726161369193,5.985330073349633,16.82151589242054,21.985330073349633,66.54278728606357,29.574572127139366,24.5281173594132,18.425427872860634,8.56723716381418,2.73838630806846,14.529150232478145,1,1,19.0,91.30562347188264
19,2,84.99206768905341,12.353252247488102,24.071919619249076,36.42517186673718,13.833950290851403,8.799576943416183,4.949762030671603,16.87995769434162,22.041248016922264,70.22739291380222,33.04071919619249,22.42199894235854,15.399259650978319,10.618720253833951,3.5113696456901113,14.108034828422857,0,0,14.0,87.91115811739817
19,3,65.56179775280899,13.6938202247191,27.514044943820224,41.20786516853932,15.674157303370785,9.648876404494382,5.26685393258427,17.064606741573034,18.66573033707865,67.28932584269663,25.786516853932582,15.294943820224718,9.985955056179774,13.39887640449438,4.002808988764045,12.130030378445193,0,1,10.0,73.48314606741572
19,4,75.81293263548878,11.507681917946988,23.947323991220667,35.45500590916765,19.814283302380552,7.253081208846869,2.471720411953402,16.08644268107378,20.948843491473916,67.78997129832855,28.32348472058079,17.78828296471383,13.25004220834037,16.00540266756711,5.915920985986832,15.018268337752811,0,0,17.0,80.71585345264226
19,5,86.49172846548772,13.177410154021675,25.36223616657159,38.53964632059326,19.680547632629775,8.146035367940673,3.3200228180262403,15.847119224187107,22.726754135767255,80.60467769537935,33.20022818026241,19.749001711351966,14.683399885909868,16.873930405019966,5.4078722190530515,17.61085616558304,0,1,9.0,87.86081003993152
19,6,72.56664127951257,11.990860624523991,23.25057121096725,35.24143183549124,14.147753236862147,8.042650418888043,4.2772277227722775,14.65955826351866,24.054836252856056,62.91546077684691,27.27189642041127,21.02056359482102,14.76923076923077,8.261995430312261,3.2536176694592536,15.843199603355682,0,0,17.0,77.7212490479817
19,7,79.40034071550255,9.40374787052811,22.03747870528109,31.4412265758092,14.759795570698467,8.79045996592845,2.6166950596252128,13.696763202725725,22.85519591141397,69.58773424190801,28.906303236797275,19.74787052810903,14.146507666098808,21.914821124361158,7.441226575809199,16.643204155464915,0,1,16.0,77.0289608177172
19,8,95.93984962406014,11.094402673350041,26.56641604010025,37.66081871345029,19.71595655806182,10.35923141186299,4.310776942355889,17.74436090225564,26.131996658312445,77.02589807852965,35.221386800334166,25.162907268170425,18.613199665831242,19.548872180451127,6.883876357560568,19.038240123662195,0,0,18.0,101.88805346700084
19,9,88.76510342002867,12.92647962318247,25.85295924636494,38.779438869547405,15.08908457915216,9.191071062871185,4.7184108130247795,18.08724144992832,24.181855416751997,73.57771861560516,31.70182265001024,26.98341183698546,20.593897194347736,15.973786606594306,4.7675609256604545,16.92788689747309,0,0,16.0,90.19045668646322
19,10,86.33484162895928,12.995475113122172,25.085972850678733,38.081447963800905,20.054298642533936,9.122171945701357,3.1493212669683257,20.380090497737555,29.86425339366516,75.43891402714932,30.986425339366516,29.357466063348415,19.873303167420815,13.864253393665159,4.48868778280543,15.828310226642257,0,1,10.0,82.42533936651586
